415,-0.56101346,1.4912935,-2.5355244,0.26931208,-0.78185606,-0.184056,-2.0890365,-1.1452187,3.4100113,0.36229718,2.9710016,1.1297241,-1.0902405,0.5041841,2.03949,-0.15851961,0.20562464,-0.8462525,-2.4402115,-1.1179228,-0.5636946,1.8763329,0.24579246,-0.3948258,-1.1846532,1.9975182,2.324234,0.604703,1.0274528,0.906978,0.7716198,-1.056708,-1.2011865,0.43424007,1.1813256,1.5204477,1.4367923,-1.6644216,1.3936195,-0.608584,1.164366,-0.12667294,-1.8483315,0.32734692,-0.1386789,-0.50293285,0.6555583,-0.1415525,-0.46449906,1.8591944,3.09434,-0.64880073,0.75873613,0.3673244,1.6961421,-1.2103114,-1.3625562,-0.7602901,-1.6602336,-1.8772166,-1.9995384,1.9098152,1.2693944,1.0186218,-1.1114756,-1.6014915,0.013787264,2.266834,-2.118679,-2.808364,0.8651575,-0.7033062,-0.9845038,0.7912666,-0.31165123,-1.8885342,-2.3326783,0.063483946,-2.5745642,0.4535779,-0.39978924,0.75018156,-2.7641664,0.29964063,2.946568,1.6350029,1.1394026,-1.7898884,0.7261907,0.07812477,-0.79435724,0.4982161,2.197542,-0.40875375,0.9445992,-0.3632564,0.49614823,1.0660514,-0.52488565,1.5115812,-2.2647378,0.5641835,1.1131322,1.9841564,-0.3922584,0.7362424,0.54817396,0.17881711,-0.6163045,-1.9729081,0.37627813,-0.30912974,-0.4446215,1.4729131,-1.5616708,1.4268142,-1.0077233,-0.51959467,-1.7081609,3.341765,-0.8111736,0.8965449,-1.0822629,-3.234666,-0.2553567,-1.1637777,1.160355,-0.5176765,0.7524413,-1.643002,0.5432246,-2.1709187,0.8388801,-0.4656432,-0.04529244,2.929606,0.83762914,-0.5944506,-0.7119505,-2.0336132,0.7276926,1.8284173,1.0467377,0.31781614,1.5133225,0.385397,-0.7935876,-0.82451344,-0.15814711,0.46308917,5
416,0.3548156,1.7294738,-1.2384435,-1.12671,-0.09499504,-1.3776271,1.684382,0.76606894,0.7867547,0.74453676,-0.36024383,0.18465394,-1.3287688,-2.0848167,0.699252,0.060937706,2.5529287,-1.0020131,0.82044196,-1.8854145,-0.059917193,0.35761648,1.3370639,-1.4316436,0.9699492,1.040207,-0.13834566,-0.058153827,0.37372437,-0.19700316,-0.22633706,0.31007555,-0.076575555,0.02946028,0.054100227,-0.6894019,0.13860318,0.25496686,-0.7751969,0.043702118,0.68449634,1.0705895,-0.046058424,-0.60574,1.9851743,0.15571852,0.8284922,2.039462,1.9968091,-1.4554005,-1.85753,2.368658,-0.22767334,-1.3886373,0.90074706,0.48756894,1.6889033,-2.3117805,-1.4690454,-1.8019942,1.3278723,-0.94307476,0.31151575,-1.1300352,-1.5819397,-0.694426,0.3048885,-0.6932018,1.8211461,1.079601,-0.19720624,-0.015430766,-1.1615977,0.7277197,0.8383785,1.1958162,1.4175959,0.77373564,0.30089214,2.0402596,-0.010152886,1.71159,1.434546,1.4529177,-1.5677781,-0.61389214,0.45292735,-0.89538544,-0.34014592,0.082887985,1.4120295,0.5719689,0.24674885,-1.5851011,-0.18788789,1.7139463,-0.69613814,1.2432895,-1.0056119,0.63263583,1.709921,0.9335056,-1.0150208,0.41212878,-0.80149317,0.94832116,0.07144967,-3.129677,2.1145775,0.66050625,0.28073812,-1.095027,-0.07421202,2.498025,-0.17699029,0.5616738,0.29039586,-1.234741,0.29508585,0.09567732,-1.114344,-0.062439647,-0.6607198,0.37225908,1.397986,0.73258233,-0.50906366,-0.2537528,-0.079784475,0.0035511402,0.18490975,1.2692134,-0.40020669,-0.0068435534,0.87983966,-0.36910933,0.08296071,-1.7743593,0.05785593,-1.5550947,-0.5826602,-1.2813706,-0.23422742,0.22867014,0.6729972,-1.3667004,-0.3092391,0.99120194,1.596666,0.09007087,1
417,-1.1043028,-0.3574122,-0.5044079,0.9711403,-0.2157624,0.5175378,-0.63012254,0.14139836,0.30081773,-1.5104456,0.2943861,1.0840163,-0.8567868,0.8945837,-0.5838038,1.5139059,1.6203066,-0.27477676,-1.075578,-0.05927096,-1.5719643,-0.12393826,-0.35858864,0.93637615,0.60006016,0.24366923,1.0361997,1.397054,-0.6189805,0.039136477,-0.24516198,1.0953153,-0.6971363,-0.9913333,0.098448865,0.029861214,0.17720914,-0.3816995,0.2305487,-0.05767082,0.9064973,0.30018067,-1.1968697,0.4341097,0.18658638,0.7018603,-0.50378835,0.2037373,-0.62691104,-1.7719625,-0.60476804,0.48140758,-0.1712835,0.015436269,-0.39594865,-1.0712365,1.1876407,-0.061845142,1.0207026,-1.0388765,-1.1860329,0.9902772,-2.2354777,1.5458201,-0.7110845,-0.16969725,2.0317962,0.25522107,1.1345552,-1.5930485,-0.3464599,-1.4254143,-0.90877604,0.73176605,0.5809018,-0.055064015,-0.027815407,0.97504693,0.21284692,-0.52649724,-0.2685336,-0.4004318,-0.35398674,-1.5107802,0.56202143,-0.10928105,-0.7163611,0.28602743,1.0458827,-0.21865906,1.7485175,0.5327277,2.1199899,1.2962791,0.8362914,0.502263,1.5955569,0.9350452,1.2267244,0.9786061,-0.14335659,1.3071029,-0.07288259,-0.5143784,0.87820524,0.2909829,-0.52597743,-0.67293495,-0.19810672,0.29044688,0.8883944,-0.277938,0.48921457,0.25137097,-0.28704384,0.4034856,-0.34143305,-0.31320345,0.2951967,0.3785358,0.1161731,-0.4137103,2.5843205,-0.7054379,-0.7622626,-0.7190512,-0.18519352,-0.41443998,-0.05697998,1.9485608,-0.6375243,-1.0211282,-1.9367315,-0.58035564,1.8300463,0.035999104,-0.22981486,-0.8652179,-0.11464403,0.97653276,-0.40561116,-0.3059733,1.1996856,0.1741145,-0.6870793,-0.5857494,1.0817274,1.19306,-1.1488204,-0.5887029,3
418,-0.041447744,0.65813625,-0.34912568,0.7891017,-0.1017612,0.12021491,0.9883203,-1.1318935,0.45179892,0.29428148,-0.30530068,0.30422294,0.80160296,-0.52785337,-0.82764864,-0.12530497,-0.20816666,-0.28085205,0.5210497,-0.87522393,0.9576956,-0.4154448,0.16789205,-1.3142576,-0.59421474,0.5749728,-1.3127505,-1.3087147,0.71133524,-1.0501931,-0.9383076,0.76643175,0.3129781,0.5444575,-0.87489957,-1.1641124,0.9829806,0.4666043,-0.2995669,0.3680539,-0.25374666,-0.39091545,-0.6225491,-1.3455294,0.31664938,1.1749742,1.0802208,1.1850901,-0.24686868,0.6979415,-0.37013343,0.27230582,-0.25767946,-0.19882593,-0.8514744,0.3519862,-1.1091119,-0.54928464,1.2388368,0.17127876,-0.86724603,-1.2384499,-1.1198173,0.81468767,0.6840167,0.3489507,1.2016932,0.9309784,0.7263423,-0.9178457,-2.2481098,-0.21050946,-0.5276107,-0.18634355,-0.5793105,-0.5683969,-0.1491831,-1.4220229,-0.51279527,0.12000816,0.03352007,0.039257742,-1.3238693,-0.20985343,-2.4724724,-1.32417,-0.14119291,-2.0759704,-0.2325684,0.580329,1.2929384,-1.8065451,-0.28345627,-0.5634415,-1.1916388,-0.5470783,0.8360697,-0.35561362,0.8721636,-1.4508842,-0.47963086,-0.32568246,-0.6308342,-0.70428115,-0.17941506,0.072340004,-0.80862325,-0.64597005,0.18589596,0.9423493,0.92802644,-1.5071343,0.37622997,-1.2480898,0.41312614,-0.4746221,-0.04503782,-0.045870166,-0.04866861,1.182516,0.58032113,0.81109124,1.5485554,0.53113115,-0.18155533,0.60319704,0.6597609,-0.1892678,0.22844641,-1.3734215,1.1642854,0.656242,-0.39714307,-0.32730088,-0.6485377,-1.7057295,0.9297926,0.33876252,0.062128093,0.24999262,0.12278562,0.665693,0.22815616,1.0616403,-0.68128026,0.40844736,-0.91562533,1.2462248,0.25305715,0.89682525,4
419,1.119496,0.47841448,1.0903295,-0.47892877,0.13458565,1.8032874,-0.87959766,-0.3067821,-0.72112924,0.6774454,0.17613533,1.396808,-0.90924746,-0.8101815,0.47026998,0.24858332,-0.616703,1.6979456,-0.6524871,1.6445794,-0.4474351,0.04753216,0.40173143,-0.240025,0.011040124,0.5359898,-0.43452105,-0.63928676,-0.5510255,-0.9754164,-1.6378093,-0.31939346,0.41454348,-1.4706916,1.1596129,0.026192661,-0.49506494,-0.11617815,0.5685713,-0.040203877,-0.7902817,0.94055617,-0.2520356,-1.3810155,0.16413,-1.3128943,0.113126904,-1.8345346,0.2071007,-1.1397293,0.23977107,-0.9967858,-0.38694057,-0.10210583,-0.4764497,1.5223445,0.06382525,-0.12534235,-1.2286592,-2.6649249,-0.13254619,1.1162295,-0.36834735,0.9066026,-0.17629589,-0.574968,0.51436067,-1.3789725,0.23488086,-0.81478184,0.9908405,0.79831415,-1.5376028,-0.064781174,-0.23225294,1.4613757,-0.25778508,0.44559976,-0.18366303,-0.014179926,-1.2364117,0.68033856,-0.2763404,-0.6052019,0.30156082,-0.6565934,1.8699809,-0.3545589,0.5901459,0.25916716,-0.37473843,-0.35731748,0.3324791,0.28665704,-0.07152522,0.10449105,0.050419375,-0.89266336,-1.5593307,-0.39557302,-0.45466954,-1.3152378,-1.4416287,-1.3080819,0.9477041,-0.41948,0.33597648,0.09307502,-0.14277484,-0.26389754,0.53189653,-1.2322159,-1.1469313,0.86971056,0.35173044,0.4596919,-1.1415952,0.024467254,-0.96867406,2.0348969,0.6128838,0.42065603,-0.9164295,-0.09622572,0.39504933,-0.23423357,-0.8634555,1.3110706,-0.7122446,0.47567606,0.69754875,1.0325286,0.8990421,0.33187994,-0.039167248,1.9998773,0.8910446,0.12524414,1.2765085,0.044130903,0.4775187,0.25712937,0.75485855,-0.70684004,-0.18715909,-0.68814653,-0.1497547,0.13714139,0.9751328,0.033406336,5
420,-1.8073671,0.24890435,-0.40812382,-0.028619321,0.13700998,-1.2248069,0.31665462,-1.912974,-0.007908175,-0.11103963,0.7281211,-0.534608,-1.0765435,0.05469224,0.17439444,0.30839992,-0.46786976,0.56694585,-0.26222718,-0.40743652,0.45836428,0.55305135,0.11781045,-0.13834271,-0.19433343,-0.18412688,0.47771448,0.15623155,-0.28062448,-1.6298785,-0.756262,-0.047856346,0.47179386,-0.5449884,0.17997885,-0.54843867,-1.2925773,-0.55322605,-1.0863897,0.340892,0.39413196,-0.6613273,1.6281736,-1.0630276,0.42653543,-0.22997119,-1.3297884,0.96492916,-0.9968025,0.15094832,0.90889585,0.09608295,0.57273376,-1.3884734,-0.33286282,0.17109343,-0.77818125,-0.9925362,-0.40414158,0.27553442,-0.5197063,0.15165263,-0.016400315,-0.5322421,-0.17899847,-1.3428717,-0.6793036,1.473761,0.6317499,1.0439681,0.9324916,-1.9637928,-0.06104944,-1.4589064,-0.27477026,-0.56920063,0.67709935,-0.52127504,0.8472971,0.20942567,0.87966937,0.8537023,0.44532228,0.31743857,-0.21839134,-0.53867525,-0.6904002,-0.6662245,1.1212974,0.32574615,-0.7420153,-0.7158043,-0.8893127,0.62362564,-0.061133724,-0.44741094,0.23990628,1.0131972,-0.38550848,0.3965854,0.35216743,0.08735782,-0.42005268,0.089185074,0.28446832,-0.25612205,-1.0477037,-0.02405552,0.24193682,-0.35397878,-0.42749593,0.93005323,-0.56696725,-0.6194029,0.86642814,-0.41271758,1.674126,1.9180406,1.441735,-1.0218652,1.2539319,-0.78223705,0.08245841,-0.06392796,0.51507926,-0.32353845,0.4800398,1.227054,0.73447627,1.5591878,-1.8420109,0.79522914,0.56565577,0.60847586,0.39890337,0.961562,-1.4598112,-1.988107,-0.30309284,0.30177915,0.093269125,1.6500697,-0.4168648,-1.8487417,0.8976708,0.20318575,-0.033720843,0.37168825,-0.2771313,0.5282004,6
421,0.49186167,0.4749381,1.2777153,0.4874868,-0.29507634,1.5651889,0.3953767,1.1784191,-0.4009164,0.8230224,0.48704487,0.08116495,-1.1032753,-0.62370193,-1.947221,1.1027572,-0.9164677,-0.98156136,-2.440773,1.3399788,-0.21309787,1.2558273,-0.56051546,0.15503515,-0.1724195,1.4211713,-2.721405,-2.053593,-0.2127719,-2.0906763,2.815559,-0.33156386,0.6542225,-0.94810736,2.4674103,0.957128,0.45489898,1.0383723,0.1498576,0.0773188,-1.6932716,-0.56877,0.13489413,2.239438,5.2654514,1.5295601,0.64520204,-1.7200143,-0.0073014116,4.426668,0.26466778,-0.99077207,-2.0439544,0.84090716,-2.0558531,-1.4108223,-1.4106685,-3.6500204,0.06569329,-0.6985553,-1.9753935,-1.8573015,-2.2608159,-3.2520127,-0.4092618,-0.1985835,0.7584421,-1.616665,0.53145,1.2871552,0.31969398,-2.6315494,0.7270739,0.33577543,1.3108591,-1.4563401,0.6498893,-3.0092452,0.032070447,-2.3362017,1.6980741,-3.246952,-1.2535492,0.5315401,-0.8687779,0.98198265,-1.6167269,0.19043995,0.9290401,-0.7924553,-0.4275967,-0.19130057,1.9325271,0.221255,-2.381996,-2.0272472,1.3962932,-2.0580995,-2.0623717,0.18889306,0.17084599,0.47392946,-0.22285992,-2.2476091,1.9933943,4.03114,-1.4519994,0.9329052,-0.23243588,0.6739765,0.7369446,0.11832879,-0.6289958,1.1910352,-1.0537297,-0.77281964,1.1070423,-1.2611189,-1.6440033,-1.9525021,-2.4097464,-2.1401372,-1.5991696,3.625577,0.21927163,1.7226678,-1.3496295,0.59105426,-0.106905065,0.6232031,-1.5214533,1.0301187,-0.39708996,-0.471268,1.4800581,-0.25213948,0.72877043,-1.3173307,1.4011456,1.7261754,1.5517642,-0.19562715,-1.556232,-2.3029265,-0.33238178,0.96248114,-0.8356703,0.5243753,-0.8505861,-1.4051836,5
422,-0.21669722,0.48717338,0.61048204,0.6519639,0.15834463,-1.4669352,-1.8519602,1.5397195,-1.5545871,1.0614545,0.35563788,-0.345035,-1.066857,-0.93968636,-0.17541619,-0.49570832,-0.146464,-0.21706867,-0.11668139,0.055066954,-1.0768684,-0.48068574,-1.2721161,1.7245529,0.490072,-0.13488202,0.57717097,-1.4565885,1.4014611,1.9549799,-1.4727113,0.2204399,0.89756024,0.34280643,0.6764993,-0.28605312,-1.5535896,1.9973676,0.35794127,-0.21523601,-2.396018,0.060755447,0.6992371,1.0930239,0.565565,-0.34493926,-0.41476977,-0.14312129,-0.55188596,-0.50199825,-0.03247395,-0.04632072,-1.3401235,-2.7765214,1.0238831,-0.97084814,0.70469445,-0.9674301,-0.6205841,-1.0786057,-2.3746407,-0.05908907,-1.6698003,0.40742868,-0.148383,2.239121,-1.0608416,-1.4996717,-0.9732629,-1.4678435,-0.52968836,0.28912073,-1.3154736,-0.9065499,0.1336492,-0.45322964,2.517593,0.09473345,-0.7632368,-0.46284217,-0.20208247,-0.25525793,-0.19505939,-0.37200463,-1.3386278,-1.3532834,1.4219733,2.22338,-0.71511817,-0.86220235,-0.30648088,-0.30026728,-0.30661592,0.7122425,0.03100011,-1.2948179,0.4912273,-1.4646257,1.0909783,-0.4760084,-0.36654556,-2.709193,-1.242044,0.40838438,0.51785094,0.058206532,0.16865978,0.435618,-0.8892605,-0.15992117,-0.50021136,1.2016133,-0.15940063,1.0455179,0.16894107,-1.8395882,-1.3448122,3.1969054,2.002231,2.2802048,-0.4618332,-0.08963388,-0.3626498,-1.1964331,0.29892826,-1.0088459,-0.12472434,0.97649324,0.43614724,0.8981698,-2.8741012,0.46967387,-0.5054128,1.7715766,1.6568996,0.1678535,-0.7649482,0.39435646,-1.4976128,-0.769117,-0.50139344,0.21818852,0.7291844,-0.85802543,-0.24648729,1.3863027,-0.43785197,1.0402321,2.0381794,-0.16997635,4
423,0.114313275,-1.7664535,-0.1773884,-1.0124197,-0.46848628,-1.1421643,0.2589476,-0.085518755,0.8175053,-0.36041528,-0.7588718,0.013087862,-1.184869,-0.12204777,-0.8896631,-1.1554389,0.41721976,-0.54637533,-0.50364065,1.3200336,-0.75437623,-0.9527932,-0.8856847,0.4581356,-0.29051444,-0.18612735,0.49426705,0.8518343,1.1352875,0.25134206,-0.5895667,-0.83196443,-0.1742314,0.95310247,1.1811026,0.06590663,2.1292427,-0.90483856,0.44611713,-0.5222858,0.024031362,-0.1839057,0.4538538,-0.70258915,-1.2583493,1.3310298,-0.8341375,-0.6802041,0.51504606,0.38154173,0.02020523,-0.33041543,-0.29091585,0.328034,-0.63526684,-0.59300697,-0.50709355,-0.0001493549,0.08343715,0.76031834,0.9415219,1.7552955,0.36675873,0.14599572,-0.28332478,1.0419449,-1.0610024,-0.73249984,0.43458506,-1.8828278,0.2798854,-0.5111486,-0.9157895,-0.47221953,-1.8796537,-0.43173662,-0.513811,0.25795665,-0.20143147,-0.42134023,-0.70874804,0.064699575,-1.0869606,1.6868896,-0.41225293,0.74567497,0.43260214,0.6908955,0.1376614,-1.688451,1.4821972,0.388027,-1.0488497,0.03995938,-0.8918325,-1.5269417,-0.48185995,0.3007394,0.46445122,-0.5234437,-1.2019682,0.23634887,-0.9614891,0.7944865,0.98735183,0.21772711,-0.53795815,-0.40040788,-0.0007115527,-0.720917,-0.52603465,1.2859797,1.0463202,0.12706015,-0.054935154,-0.5945647,-0.0141066555,0.4642371,0.7153727,-0.57969195,-0.29110616,0.31301013,-1.8611636,0.9220987,-0.12127732,1.0596678,0.13105017,0.26291496,-0.53768617,-0.9026613,-0.09277997,0.7653669,0.29275578,-0.63401574,0.68697643,-0.7788472,-1.4981372,0.48927957,-1.8166137,-0.06783741,-0.23712225,1.94143,-0.89960456,-1.1694428,-0.2613734,0.22993948,0.9454426,-0.33278596,0.93495494,-1.2931335,0
424,1.1742133,1.2101526,0.28897855,-0.03408323,0.7514046,-1.8670523,0.50326425,-1.3869407,-0.7457363,1.1025623,2.3383396,-0.7114127,-1.0627244,0.38290226,-0.7682483,0.9609957,0.6478783,-0.6010396,-1.4717293,-0.40493065,0.8241024,-1.1454568,1.1638031,0.025768643,-0.57360315,-1.7404611,-0.5212582,1.6737826,-1.7049634,0.50481206,0.81542057,0.80697834,-1.1096567,0.75328803,0.4894639,-0.33545804,-1.4879159,1.3600559,0.85356677,-0.5459657,0.9782724,-2.1309104,-0.9287462,-1.3120495,-1.3712432,0.38095418,1.6851646,1.115094,1.9784402,0.71965486,1.0174742,0.75717455,-1.4091257,2.1112385,0.81810117,0.3708033,0.21820194,0.5901244,-0.67378825,1.057342,1.2638181,-1.1685932,-1.5243161,-0.9417444,0.42153597,0.51208544,-0.52693987,-0.41214633,0.70064116,-0.89114064,-1.1320754,0.591114,-0.3829501,0.2917133,1.7210574,0.6875285,1.4450588,-1.1699227,1.7256641,-0.3133604,1.8102756,-0.89926976,-0.33768544,-0.5297878,1.2432112,3.3508494,-0.006409534,1.319713,0.8824815,-1.0195264,-0.56303823,-0.4183864,1.5055487,-0.6253204,1.703362,0.3639414,-3.1387513,-0.43038568,-0.3524041,-1.088163,0.06962103,-0.5454863,0.9852396,0.77438986,-0.82196826,-0.18909371,0.643651,1.1879586,-0.71695167,1.5608131,-1.0409722,-0.8202123,-0.22698002,1.5741613,0.28176546,-0.023280758,-0.9068659,0.61437917,-0.5664293,2.5485442,0.70354855,-0.17818129,-0.48463017,1.2695692,0.8737972,0.72915095,0.9727284,-2.7986639,1.7120689,-0.19929793,-0.2138981,-0.98685336,-0.12715484,-0.35495007,0.91884696,0.7203304,-0.86131895,2.6897366,1.460198,-0.5184257,0.5808111,-1.830622,0.67486894,-0.030155236,-1.6493101,-0.51726574,-0.0734087,-1.2124634,0.5269187,-2.1553533,6
425,0.15025806,-0.40126416,-1.2453992,-1.4212064,1.578713,0.3490557,0.4544231,-1.1319417,-0.7917874,-0.0121316705,0.46067733,-0.05821405,-0.3212633,-0.6813886,-0.340582,1.3869455,0.03264656,-0.12808023,0.60099804,-1.0050905,-1.1505158,-0.138308,-0.64812493,-0.40691555,-1.3026634,0.2137562,-1.608835,0.94817436,0.0003425905,-0.24696416,-1.9096785,0.691954,1.3146694,-1.2349906,-1.0417532,0.56664574,-1.2517447,-1.7747043,-0.5726228,0.42104244,-0.5730177,1.0297788,-0.86755186,0.42441174,1.2012337,-2.104341,-0.17157866,-0.9826402,-0.6667461,1.4342384,2.4892805,-0.33694208,1.0252948,0.111628756,0.13892922,0.15707488,0.7228096,1.2288384,0.26217136,0.45494112,2.331662,-1.8364873,0.5425553,0.103465624,-0.31668183,-0.07401059,0.37495145,-1.4571798,-1.2049234,-0.34441426,-0.6228736,0.23609318,0.662012,1.4678038,-0.66249126,-0.8579158,0.20336562,-0.40078047,1.1040953,-0.01593076,0.12922412,0.08530511,0.857314,-0.9675546,-0.25396731,2.128535,0.12249195,0.5229979,1.5693653,0.82360107,0.31063917,0.06864909,-0.61299217,-1.5324457,0.92715335,-0.54328024,-1.9377857,-0.9448731,0.13639773,1.784146,-0.91386527,2.2791219,-0.61713725,-0.08243985,1.6833844,-1.4177756,-0.3726179,0.7700103,-1.1511084,-0.75628906,0.5230567,0.74790907,0.23055595,1.1160742,0.4094972,0.50483006,0.7859883,0.20050113,0.09058957,-0.65630174,-1.685379,-0.36805114,-0.055707596,-0.52528006,0.5396698,2.4071746,-0.73588216,-0.8946981,0.56814235,1.1465731,-0.9079601,0.7660942,0.3116718,0.7717458,-1.5734596,2.0256016,-1.4300556,1.9739234,-0.9616265,-0.82486063,-1.519593,0.39724442,0.67580473,-0.10791143,0.7483108,-0.25800243,-1.0468537,0.49944323,-1.4641248,-0.33883935,1
426,-1.0029829,0.0146483,0.65881085,-0.15921845,-2.558715,2.647764,2.1133878,0.3731094,-1.1551992,0.529805,-0.7356126,0.7106525,-0.43500677,1.2071352,1.2527745,-0.71666986,-0.37528005,1.3067192,-0.263376,0.024813684,1.0036781,0.8265274,-0.015643533,1.896737,0.562198,0.0024844653,-0.1573417,0.9597701,0.18002987,-1.0742946,0.15831085,2.567418,-0.6639225,-0.05923575,0.169496,0.16900223,-0.05110413,0.036248017,-0.92424124,0.21462353,-1.4150697,-0.20557322,-0.90112346,0.9604555,-0.191517,-0.694547,0.7959093,-1.5894849,0.49846014,-0.15616938,-0.73316306,-0.8363166,0.34646252,0.31511548,1.4650664,-0.25274825,-0.27349824,0.85920554,0.35666162,-0.52628815,-0.18276562,0.5279986,-0.50747406,0.32158902,0.3673262,0.23646484,-0.32479614,-0.0062207133,0.7616582,0.8542749,0.28490573,1.7259512,-0.62997466,-0.68430877,0.44305354,-0.8185178,0.020321008,0.26446062,-1.3422285,-2.1324556,-0.14517161,-0.94710326,-0.93375725,-0.73455805,0.37799796,-0.48979178,-0.2273725,0.09374667,0.9164418,0.25482967,-1.5855421,-0.1078105,-0.28076908,0.29251233,-0.5093752,0.55192286,0.3914612,0.8181152,-1.5631576,0.6614046,0.20557675,0.25713605,0.77785146,-0.25581533,1.8633381,1.7541592,1.0893835,-0.27367646,0.079621196,-1.0350518,0.4147845,-1.7052889,-0.4534422,0.52625257,-0.5078076,0.7905582,-0.8027296,-0.2636941,-0.5365548,0.1429968,0.4788985,0.75329834,1.0855173,0.16833512,-0.5462665,-0.3496994,-0.21965039,0.55757695,0.8003159,-0.83939636,-1.5262003,0.32994068,0.1541023,-1.4600663,-0.027161734,0.22609776,-0.5815029,-0.5765391,0.51458085,0.20009035,-0.5811636,-0.5952387,-1.0730392,-0.37632757,0.28636542,-0.29185998,0.3456068,-0.76606214,0.6284405,1.2266805,3
427,-0.42228186,0.9951105,0.4800751,1.8926058,-0.14301975,-1.010522,-1.0995355,1.4188945,0.33690867,-0.031523205,-1.4758455,0.28191876,-0.6897677,-0.40434885,0.2587039,-0.46664762,-0.05792432,0.17258602,-0.6552948,0.2252021,0.35007754,-0.47384343,0.4583565,-0.06284907,0.001409709,0.69498354,-0.22857507,1.0664784,1.0958663,-0.1594087,-1.5671585,0.076885186,0.29769152,-0.91892517,2.4065092,1.1628652,0.23086317,0.16151115,-1.7609236,0.3402757,-1.2511404,-0.39192143,-0.6798534,-0.14233054,0.7785731,0.50025606,-0.77950907,-0.46988028,0.84867185,0.1506693,0.60044485,0.64080334,0.34822744,-1.0768795,-1.0345148,0.2523906,0.08570466,0.043243345,-1.3304596,-0.3916325,1.2433655,0.7762881,-0.61546874,-0.24346556,-0.67863166,0.7940275,0.009370054,0.6204029,1.0164735,0.4314374,0.5036899,0.01287644,1.6900507,-0.28791922,0.31305853,0.04554146,-0.11213984,-0.20401478,0.5344165,-1.4764526,-1.6936542,-0.4767132,0.63431674,-0.8015283,0.37838507,2.3600998,-0.17860115,0.65679836,-1.0499115,0.44901884,2.114922,0.5793019,1.1987531,-0.80936843,1.7382528,-0.97564334,1.3053656,-1.7955457,0.3132488,2.2643085,0.4270198,-0.10562043,0.8898784,-0.61561006,-0.606266,-0.16031204,1.1992724,-1.4051605,-1.1964352,-0.6499955,-0.30992347,-0.5086565,-0.906672,-0.52652025,-1.3943408,1.2135596,-0.5728137,0.6339641,0.20906259,0.27867067,1.1413305,-0.119027734,0.473507,0.18409382,0.39306888,-0.088754915,1.3140612,0.44140172,-2.0133288,-0.5806988,0.88939196,1.3884006,-0.44088542,-1.4832163,-0.24457866,-2.2180235,-1.9755778,1.6010767,-2.4142551,-0.9101157,-1.2263275,-0.11320532,-1.0766624,0.183549,-1.1966842,0.04096719,-1.1154406,1.5113564,1.3846017,0.81367826,6
428,1.750189,1.2176532,0.29826763,1.2650124,-0.94626766,1.0588142,0.5760646,0.732039,-0.11829021,0.9381008,-0.85306185,0.28720582,0.3681362,-0.566196,0.07826483,0.5478969,0.6600915,0.29465643,0.02711179,0.098646745,0.18301387,-1.529645,0.5429139,0.5232732,-0.5742612,-0.13735071,-0.596444,-0.20424715,-0.09149691,-0.74031705,0.53854614,-0.86742055,0.45200184,1.2994078,0.3109395,-0.6711705,0.77987295,-0.15548848,-0.72716045,-0.012855221,-0.6593592,-1.6648135,-0.25411,0.64468455,-0.09521501,-0.0667721,-0.30009696,-0.38133597,-1.2770892,0.6306253,1.2558788,-1.1787946,1.4617244,1.0787987,0.28531536,0.68513405,0.082803935,-0.23387173,0.5938351,-0.1290886,-0.04475069,-0.23677891,0.8902158,-0.4726888,-1.1646034,-1.1143551,-1.3276148,-0.67916846,-0.93470484,0.49567586,1.2358305,0.57347524,0.4904777,0.19803523,0.97874457,0.11374491,0.97504455,-1.2145082,0.9056009,-0.6118168,-0.45737684,-0.19794461,-1.6306976,-0.4527741,0.80498236,-1.3416824,0.52660555,0.06049544,-0.17761652,-1.4384758,-0.5506,1.3559403,0.061853774,1.2340121,-0.40438446,-0.34656927,-0.47748086,2.2353413,0.4546081,-1.3639038,-0.43218228,-0.41538987,1.8741108,0.8111034,0.11074438,0.39390323,-0.8137414,-0.7251649,0.5045285,1.4981093,-0.07842324,1.0132238,-0.08650136,-0.9204364,0.43811673,1.7995378,-0.65560097,1.002519,0.43494204,0.4668071,0.8514348,0.2664568,-0.11089763,-1.7714672,0.6452152,-0.14804047,0.2637391,0.3128769,-0.05715107,0.13577911,-0.20646068,-1.0512549,-0.36200178,1.143664,0.6851626,-1.3402542,1.2408351,-0.08393174,-0.7997808,-0.9776499,0.90550804,1.4422166,-1.1344463,-1.2284721,-0.15454218,-1.543795,-0.14018323,0.8657422,-0.6395499,0.4006875,3
